item,VAT,hierarchy1,hierarchy2,description,pack_description,qty_in_stock,cases_in_stock,EAN1,EAN2,EAN3,Internal EAN 1,Internal EAN 2,Internal EAN 3,Internal EAN 4,Pack 1,Sell 1,Pack 2,Sell 2,Pack 3,Sell 3,promID ,promStart,promEnd,promSell Pack 1,promSell for Sell 1,promSell Pack 2,promSell for Sell 2,promSell Pack 3,promSell for Sell 3,Max. Order,RRP,POR %,PMP/Plain,Type
902857,A,13,13002,PEDIGREE TIN MIXED SELECTION IN GRAVY,1x400G,3,3,,,,,,,,,4.99,,,,,,,,,,,,,,,6.99,14.33,PLAIN,SINGLE
903530,A,13,13001,DREAMIES CHICKEN & DUCK MIX,8x60GRM,2,2,,,,,,,,,8.09,,,,,,,,,,,,,,,1.99,39.02,PLAIN,SINGLE
903640,A,13,13001,GOURMET PERLE POUCH SALMON 2/ £1.29,26x85G,6,6,,,,,,,,,10.79,,,,,,,,,,,,,,,0.59,15.59,PMP,SINGLE
904739,A,13,13001,WHISKAS 7+ POUCHES POULTRY FEATS JELLY,4x85GRM,5,5,,,,,,,,,13.19,,,,,,,,,,,,,,,5.39,26.59,PLAIN,SINGLE
905579,A,13,13001,THOMAS CAT LITTER,1x16 LTR,27,27,,,,,,,,,7.79,,,,,,,,,,,,,,,9.99,6.43,PLAIN,SINGLE
905671,A,13,13001,WHISKAS TEMTATION CHICKEN AND CHEESE,6x60 G,2,2,,,,,,,,,5.49,,,,,,,,,,,,,,,1.49,26.31,PLAIN,SINGLE
905672,A,13,13001,WHISKAS TEMTATION SALMON,6x60 G,2,2,,,,,,,,,5.49,,,,,,,,,,,,,,,1.49,26.31,PLAIN,SINGLE
151024,A,13,13001,DREAMIES CHICKEN,8x60GRM,1,1,,,,,,,,,8.09,,,,,,,,,,,,,,,1.49,18.56,PLAIN,SINGLE
151025,A,13,13001,DREAMIES BEEF,8x60GRM,6,6,,,,,,,,,8.09,,,,,,,,,,,,,,,1.49,18.56,PLAIN,SINGLE
151026,A,13,13001,DREAMIES SALMON,8x60GRM,2,2,,,,,,,,,8.09,,,,,,,,,,,,,,,1.49,18.56,PLAIN,SINGLE
151027,A,13,13001,DREAMIES CHEESE,8x60GRM,3,3,,,,,,,,,8.09,,,,,,,,,,,,,,,1.49,18.56,PLAIN,SINGLE
151028,A,13,13001,DREAMIES DUCK,8x60GRM,8,8,,,,,,,,,8.09,,,,,,,,,,,,,,,1.49,18.56,PLAIN,SINGLE
151029,A,13,13001,DREAMIES TUNA,8x60GRM,4,4,,,,,,,,,8.09,,,,,,,,,,,,,,,1.49,18.56,PLAIN,SINGLE
153621,A,13,13002,CESAR STEW CHICKEN&VEGETABLE GRAVY,14x150GRM,6,6,,,,,,,,,11.49,,,,,,,,,,,,,,,1.44,31.61,PLAIN,SINGLE
75120,A,13,13002,PEDIGREE CHICKEN IN GRAVY CAN,12x400GRM,2,2,,,,,,,,,11.49,,,,,,,,,,,,,,,1.69,32.01,PLAIN,SINGLE
75121,A,13,13002,PEDIGREE BEEF IN GRAVY CAN,12x400G,2,2,,,,,,,,,11.49,,,,,,,,,,,,,,,1.69,32.01,PLAIN,SINGLE
75122,A,13,13002,PEDIGREE CHICKEN IN JELLY CAN,12x385GRM,3,3,,,,,,,,,11.49,,,,,,,,,,,,,,,1.49,22.89,PLAIN,SINGLE
75123,A,13,13002,PEDIGREE ORIGINAL IN LOAF CAN,12x400GRM,2,2,,,,,,,,,12.69,,,,,,,,,,,,,,,1.69,24.91,PLAIN,SINGLE
75675,A,13,13002,PEDIGREE CAN GRAVY 6PK,4x400G,3,3,,,,,,,,,21.69,,,,,,,,,,,,,,,7.99,18.56,PLAIN,SINGLE
28311,A,13,13002,PEDIGREE SCHMACKOS TREATS MULTI 12PK,18x86GRM,4,4,,,,,,,,,10.75,,,,,,,,,,,,,,,1.13,36.58,PLAIN,SINGLE
75117,A,13,13002,PEDIGREE RODEO BEEF 4STK,20x70G,3,3,,,,,,,,,11.19,,,,,,,,,,,,,,,1,32.86,PLAIN,SINGLE
101872,A,13,13002,PEDIGREE POUCH MIX SELECTION GRAVY,4x12X100G,4,4,,,,,,,,,14.19,,,,,,,,,,,,,,,5.87,27.48,PLAIN,SINGLE
101873,A,13,13002,PEDIGREE POUCH MIX SELECTION JELLY,4x12X100G,4,4,,,,,,,,,14.99,,,,,,,,,,,,,,,5.87,23.39,PLAIN,SINGLE
101996,A,13,13002,PEDIGREE RANCHOS JERKIES WITH BEEF,7x70G,7,7,,,,,,,,,8.99,,,,,,,,,,,,,,,3.39,54.54,PLAIN,SINGLE
101997,A,13,13002,PEDIGREE RANCHOS JERKIES WITH CHICKEN,7x70GRM,5,5,,,,,,,,,8.99,,,,,,,,,,,,,,,3.39,54.54,PLAIN,SINGLE
153124,A,13,13001,WHISKAS TIN SALMON IN JELLY,12x400G,2,2,,,,,,,,,12.99,,,,,,,,,,,,,,,1.99,34.72,PLAIN,SINGLE
153125,A,13,13001,WHISKAS 1+CAT COMPLETE DRY WITH CHICKEN,6x300GRM,3,3,,,,,,,,,7.59,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,6.79,,,,,,2.45,38.04,PLAIN,SINGLE
153126,A,13,13001,WHISKAS 1+CAT COMPLETE DRY WITH TUNA,6x300GRM,5,5,,,,,,,,,7.59,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,6.79,,,,,,2.45,38.04,PLAIN,SINGLE
154222,A,13,13001,WHISKAS 1+ DUO OCEAN DELIGHTS IN JELLY,4x85G,9,9,,,,,,,,,12.99,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,11.79,,,,,,5.49,29.02,PLAIN,SINGLE
154223,A,13,13001,WHISKAS 1+TASTY CHEFS CHOICE IN GRAVY,4x85G,8,8,,,,,,,,,12.99,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,11.79,,,,,,5.49,29.02,PLAIN,SINGLE
154224,A,13,13001,WHISKAS 1+ POUCH FISH FAVOURITES IN JELLY,4x85G,4,4,,,,,,,,,12.99,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,11.79,,,,,,5.49,29.02,PLAIN,SINGLE
154300,A,13,13001,WHISKAS 1+ DUO MEATY COMBOS IN JELLY,4x85G,1,1,,,,,,,,,12.99,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,11.79,,,,,,5.49,29.02,PLAIN,SINGLE
154301,A,13,13001,WHISKAS 1+ DUO SURF & TURF IN JELLY,4x85G,6,6,,,,,,,,,12.99,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,11.79,,,,,,5.49,29.02,PLAIN,SINGLE
155141,A,13,13001,WHISKAS 1+CAT MIXED MENU IN JELLY 12PACK,4x85G,10,10,,,,,,,,,12.99,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,11.79,,,,,,5.49,29.02,PLAIN,SINGLE
190635,A,13,13001,WHISKAS 1+CAT POULTRY FEAST IN GRAVY,4x85G,1,1,,,,,,,,,12.99,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,11.79,,,,,,5.49,29.02,PLAIN,SINGLE
536671,A,13,13001,SHEBA TRAY CHICKEN IN TERRINE,22x85GRM,4,4,,,,,,,,,10.99,,,,,,,,,,,,,,,0.8,25.07,PLAIN,SINGLE
153622,A,13,13001,SHEBA TRAY CHICKEN IN GRAVY,22x85G,3,3,,,,,,,,,10.99,,,,,,,,,,,,,,,0.68,11.84,PLAIN,SINGLE
153633,A,13,13001,SHEBA TRAY SALMON IN JELLY,22x85G,8,8,,,,,,,,,12.19,,,,,,,,,,,,,,,0.89,25.29,PLAIN,SINGLE
900045,A,13,13001,CATSAN HYGIENE LITTER,1x10LTR,19,19,,,,,,,,,7.39,,,,,,,,,,,,,,,10.22,13.23,PLAIN,SINGLE
900049,A,13,13002,PEDIGREE TASTY MINIS CHEESE,8x140G,4,4,,,,,,,,,7.99,,,,,,,,,,,,,,,1.99,39.77,PLAIN,SINGLE
900050,A,13,13002,PEDIGREE TASTY MINIS CHICKEN & DUCK,8x130G,2,2,,,,,,,,,8.69,,,,,,,,,,,,,,,1.59,18.02,PLAIN,SINGLE
79664,A,13,13001,THOMAS CAT LITTER,1x8LTR,26,26,,,,,,,,,3.79,,,,,,,,,,,,,,,4.75,4.25,PLAIN,SINGLE
900051,A,13,13001,THOMAS CAT LITTER 5L,4x5L,5,5,,,,,,,,,9.99,,,,,,,,,,,,,,,3.49,14.13,PLAIN,SINGLE
900052,A,13,13001,WHISKAS 1+ CAT POUCH DUO SURF & TAS,40x85G,6,6,,,,,,,,,12.99,,,,,,,,,,,,,,,0.59,33.95,PLAIN,SINGLE
900053,A,13,13001,WHISKAS 1+ CAT POUCH MEATY MEALS IN,4x85G,5,5,,,,,,,,,12.99,,,,,WEEK 51 PROMOTION,15/12/2025,21/12/2025,,11.79,,,,,,5.49,29.02,PLAIN,SINGLE
900056,A,13,13001,WHISKAS 1+ CAT TASTY MIX CATCH,4x85G,4,4,,,,,,,,,13.29,,,,,,,,,,,,,,,5.49,27.38,PLAIN,SINGLE
900057,A,13,13001,WHISKAS 2-12 MONTHS DRY CHICKEN,6x300G,3,3,,,,,,,,,7.19,,,,,,,,,,,,,,,2.45,41.31,PLAIN,SINGLE
900058,A,13,13001,WHISKAS KITTEN POUCHES FISH IN JELL,4x12X85G,2,2,,,,,,,,,13.49,,,,,,,,,,,,,,,5.06,20.02,PLAIN,SINGLE
900059,A,13,13001,WHISKAS KITTEN POUCHES MIXED IN JEL,4x12X85G,5,5,,,,,,,,,13.29,,,,,,,,,,,,,,,5.06,21.21,PLAIN,SINGLE
903566,Z,18,18005,BENS WHOLEGRAIN RICE,6x220GRM,2,2,,,,,,,,,9.39,,,,,,,,,,,,,,,1.99,21.36,PLAIN,SINGLE
904690,Z,18,18002,DOLMIO LASAGNE CRM PM £2.19,6x440G,3,3,,,,,,,,,10.19,,,,,,,,,,,,,,,2.19,22.45,PMP,SINGLE
65452,Z,18,18006,DOLMIO BOLOGNESE ORIGINAL PMP£2.19,6x450G,2,2,,,,,,,,,10.69,,,,,,,,,,,,,,,2.6,31.47,PMP,SINGLE
97717,Z,18,18006,DOLMIO BOLO EXTRA ONION&GARLIC,6x450G,1,1,,,,,,,,,9.79,,,,,,,,,,,,,,,2.99,45.43,PLAIN,SINGLE
97875,Z,18,18006,DOLMIO PASTA BAKE CREAMY TOMATO & CHEESE,6x500GRM,4,4,,,,,,,,,11.59,,,,,,,,,,,,,,,2.99,35.4,PLAIN,SINGLE
902146,Z,12,12005,JAIMIN DOUBLE METHI MASALA KHAKHRA,1x200G,19,0,,,,,,,,,0.89,,,,,,,,,,,,,,,1.19,25.21,PLAIN,SINGLE
902153,Z,12,12005,JAIMIN ALPHONSO MANGO PUMP,6x850G,3,3,,,,,,,,,12.99,,,,,,,,,,,,,,,3.49,37.97,PLAIN,SINGLE
902154,Z,18,18002,JAIMIN JAGGERY - DESHI TUBE,1x950G,11,1,,,,,,,,,1.99,6,11.99,,,,,,,,,,,,,3.49,42.98,PLAIN,VARIENT
902209,Z,18,18014,JAIMIN KESAR MANGO PULP,6x850G,2,2,,,,,,,,,11.19,,,,,,,,,,,,,,,2.99,37.63,PLAIN,SINGLE
902369,Z,12,12005,JAIMIN MATHIYA KHAKHRA,1x180G,9,0,,,,,,,,,0.89,,,,,,,,,,,,,,,1.19,25.21,PLAIN,SINGLE
902763,Z,12,12005,JAIMIN CHOLAFALI KHAKHRA,1x180G,18,0,,,,,,,,,0.89,,,,,,,,,,,,,,,1.19,25.21,PLAIN,SINGLE
902767,Z,12,12005,JAIMIN RAGI CORIANDER KHAKHRA,1x200G,21,1,,,,,,,,,0.89,,,,,,,,,,,,,,,1.19,25.21,PLAIN,SINGLE
902768,Z,12,12005,JAIMIN RICE PUFF ( MAMARA ),1x400,12,1,,,,,,,,,1.39,,,,,,,,,,,,,,,2.19,36.53,PLAIN,SINGLE
903168,Z,12,12005,JAIMIN CHAI PURI,6x200G,7,3,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903169,Z,12,12005,JAIMIN METHI PURI PACK,6x200G,4,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903170,Z,12,12005,JAIMIN MINI BHAKHARWADI,6x200G,2,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903315,Z,12,12005,JAIMIN ALOOBHUJIA,6x200G,5,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903316,Z,12,12005,JAIMIN MURUKKU,6x200G,3,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903317,Z,12,12005,JAIMIN BOMBAY MIX,6x200G,3,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903318,Z,12,12005,JAIMIN RATLAMI SEV,6x200G,11,5,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903319,Z,12,12005,JAIMIN CHANA DAL,6x200G,6,3,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903358,Z,12,12005,JAIMIN DALMOTH PACK,6x200G,6,3,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903386,Z,12,12005,JAIMIN THIN SEV PACK,6x200G,6,3,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903387,Z,12,12005,JAIMIN BHAVNAGARI GATHIYA,6x200G,3,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903388,Z,12,12005,JAIMIN KHATTA MITHA PACK,6x200G,4,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903389,Z,12,12005,JAIMIN METHI GANTHIYA,6x200G,5,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903418,Z,12,12005,JAIMIN SOYA STICK,6x150G,6,3,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903419,Z,12,12005,JAIMIN BHAKHARWADI(NONG),6x200G,4,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903420,Z,12,12005,JAIMIN SOFTY CHAKLI,6x200G,3,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903421,Z,12,12005,JAIMIN JEERA KHARI,6x200G,3,1,,,,,,,,,6.39,2,12.49,,,,,,,,,,,,,1.49,28.52,PLAIN,VARIENT
903422,Z,12,12005,JAIMIN FARALI CHEVDA,6x200G,3,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903423,Z,12,12005,JAIMIN BANANA CHIPS-YELLOW PACK,6x200G,6,3,,,,,,,,,6.19,2,12.09,,,,,,,,,,,,,1.49,30.76,PLAIN,VARIENT
903424,Z,12,12005,JAIMIN DRYFRUIT KACHORI,6x200G,5,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903425,Z,12,12005,JAIMIN DRYFRUIT SAMOSA,6x200G,5,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903426,Z,12,12005,JAIMIN JEERA PURI,6x200G,6,3,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903487,Z,12,12005,JAIMIN METHI BHAKHARWADI,6x200G,2,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.49,39.71,PLAIN,VARIENT
903488,Z,12,12005,JAIMIN BANANA CHIPS-MASALA PACK,6x175G,4,2,,,,,,,,,6.39,2,12.49,,,,,,,,,,,,,1.39,23.38,PLAIN,VARIENT
903489,Z,12,12005,JAIMIN BANANA CHIPS-PEPPER,6x175G,5,2,,,,,,,,,6.39,2,12.49,,,,,,,,,,,,,1.49,28.52,PLAIN,VARIENT
903490,Z,12,12005,JAIMIN CHANA JOR PACK,6x200G,5,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.29,30.36,PLAIN,VARIENT
903667,Z,12,12005,JAIMIN METHI KHARI,6x200G,5,2,,,,,,,,,6.39,2,12.49,,,,,,,,,,,,,1.49,28.52,PLAIN,VARIENT
903668,Z,12,12005,JAIMIN METHI PARA,6x200G,3,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903669,Z,12,12005,JAIMIN NAVRATNA MIX,6x200G,4,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903873,Z,12,12005,JAIMIN SALT & PEPPER MAKHANA,6x80G,2,1,,,,,,,,,10.69,2,21.09,,,,,,,,,,,,,2.29,22.2,PLAIN,VARIENT
903874,Z,12,12005,JAIMIN MAGIC MASALA MAKHANA,6x80G,1,0,,,,,,,,,10.69,2,21.09,,,,,,,,,,,,,2.29,22.2,PLAIN,VARIENT
903875,Z,12,12005,JAIMIN PERI PERI MAKHANA,6x80G,3,1,,,,,,,,,10.69,2,21.09,,,,,,,,,,,,,2.29,22.2,PLAIN,VARIENT
903876,Z,12,12005,JAIMIN PHOOL MAKHANA,1x100G,19,1,,,,,,,,,2.39,,,,,,,,,,,,,,,2.99,20.07,PLAIN,SINGLE
903877,Z,12,12005,JAIMIN CASSAVA CHIPS SALT,6x100G,8,2,,,,,,,,,5.39,4,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
903878,Z,12,12005,JAIMIN CASSAVA CHIPS MASALA,6x100G,4,1,,,,,,,,,5.39,4,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
904279,Z,12,12005,JAIMIN SOYA STICK TOMATO,6x150G,5,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
904358,Z,12,12005,JAIMIN MIX CHIKKI,6x200GM,4,1,,,,,,,,,5.19,4,21.19,,,,,,,,,,,,,1.29,32.95,PLAIN,VARIENT
904359,Z,12,12001,JAIMIN MASALA WHEELS,6x60GM,4,1,,,,,,,,,2.69,4,10.79,,,,,,,,,,,,,0.79,43.25,PLAIN,VARIENT
904360,Z,12,12001,JAIMIN TIKHA FARALI CHEVDO,6x200GM,7,3,,,,,,,,,5.19,2,10.19,,,,,,,,,,,,,1.19,27.31,PLAIN,VARIENT
904361,A,12,12001,JAIMIN SALTED POTATO CHIPS,6x100GM,3,1,,,,,,,,,6.99,2,13.59,,,,,,,,,,,,,1.79,21.9,PLAIN,VARIENT
904370,Z,12,12005,JAIMIN PERI PERI PENNE,6x60GM,7,1,,,,,,,,,2.89,4,10.89,,,,,,,,,,,,,0.79,39.03,PLAIN,VARIENT
904371,Z,12,12001,JAIMIN SPICY SCHZWAN FRENCH FRIES,6x60GM,2,0,,,,,,,,,2.89,4,10.79,,,,,,,,,,,,,0.79,39.03,PLAIN,VARIENT
904372,Z,12,12001,JAIMIN PUFF BITES MEXICAN SALSA,6x80GM,8,2,,,,,,,,,2.89,4,10.79,,,,,,,,,,,,,0.79,39.03,PLAIN,VARIENT
904373,Z,12,12001,JAIMIN PUFF BITES MAST SALSA,6x80GM,6,1,,,,,,,,,2.89,4,10.89,,,,,,,,,,,,,0.79,39.03,PLAIN,VARIENT
904374,A,12,12001,JAIMIN MASALA POTATO CHIPS,6x100GM,4,2,,,,,,,,,7.19,2,13.99,,,,,,,,,,,,,1.79,19.66,PLAIN,VARIENT
904375,A,12,12001,JAIMIN TOMATO POTATO CHIPS,6x100GM,5,2,,,,,,,,,7.19,2,13.99,,,,,,,,,,,,,1.79,19.66,PLAIN,VARIENT
904376,A,12,12001,JAIMIN MEXICAN POTATO CHIPS,6x100GM,3,1,,,,,,,,,7.19,2,13.99,,,,,,,,,,,,,1.79,19.66,PLAIN,VARIENT
904503,Z,18,18017,JAIMIN ANARDANA GOLI,1x175G,11,0,,,,,,,,,1.39,6,7.19,12,13.99,,,,,,,,,,,1.49,6.71,PLAIN,VARIENT
904504,Z,18,18017,JAIMIN HAJMA HAJAM,1x175G,11,0,,,,,,,,,1.39,6,7.19,12,13.99,,,,,,,,,,,1.49,6.71,PLAIN,VARIENT
904505,Z,18,18017,JAIMIN PUDINA VATI,1x175G,5,0,,,,,,,,,1.39,6,7.19,12,13.99,,,,,,,,,,,1.49,6.71,PLAIN,VARIENT
904506,Z,18,18017,JAIMIN PANCHURI MUKHWAS,1x175G,10,0,,,,,,,,,1.39,6,7.19,12,13.99,,,,,,,,,,,1.49,6.71,PLAIN,VARIENT
904507,Z,18,18017,JAIMIN JAMNAGARI MUKHWAS,1x120G,10,0,,,,,,,,,1.39,6,7.19,12,13.99,,,,,,,,,,,1.49,6.71,PLAIN,VARIENT
904509,Z,18,18017,JAIMIN PACHAK ADRAK,1x100G,6,0,,,,,,,,,1.19,2,6.99,,,,,,,,,,,,,1.49,20.13,PLAIN,VARIENT
904510,Z,18,18017,JAIMIN MANCHALI IMLI,1x150G,12,1,,,,,,,,,1.39,6,7.19,12,13.99,,,,,,,,,,,1.49,6.71,PLAIN,VARIENT
904511,Z,18,18017,JAIMIN MITHA AMLA,1x175G,13,1,,,,,,,,,1.39,6,7.19,12,13.99,,,,,,,,,,,1.49,6.71,PLAIN,VARIENT
904512,Z,18,,JAIMIN KHARA AMLA,1x120G,12,1,,,,,,,,,1.39,6,7.19,12,13.99,,,,,,,,,,,1.49,6.71,PLAIN,VARIENT
904911,Z,12,12005,JAIMIN MOONG DAL,6x200G,3,1,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
905049,Z,12,12005,JAIMIN CHAT PURI,6x200G,4,2,,,,,,,,,5.69,2,11.29,,,,,,,,,,,,,1.19,20.31,PLAIN,VARIENT
903385,Z,12,12005,JAIMIN SUKO LILO CHEVDO,6x200G,5,2,,,,,,,,,5.39,2,10.49,,,,,,,,,,,,,1.99,54.86,PLAIN,VARIENT
101001,Z,12,12005,JAIMIN PLAIN KHAKHRA,1x200G,9,0,,,,,,,,,0.89,20,17.8,,,,,,,,,,,,,1.19,25.21,PLAIN,VARIENT
101002,Z,12,12005,JAIMIN JEERA KHAKHRA,1x200G,14,0,,,,,,,,,0.89,,,,,,,,,,,,,,,1.19,25.21,PLAIN,SINGLE
101003,Z,12,12005,JAIMIN MASALA KHAKHRA,1x200G,18,0,,,,,,,,,0.89,20,24.99,,,,,,,,,,,,,1.19,25.21,PLAIN,VARIENT
101004,Z,12,12005,JAIMIN METHI KHAKHRA,1x200G,21,1,,,,,,,,,0.99,20,27.99,,,,,,,,,,,,,1.19,16.81,PLAIN,VARIENT
101007,Z,12,12005,JAIMIN CHILLI CORIANDER KHAKHRA,1x180G,6,0,,,,,,,,,0.89,,,,,,,,,,,,,,,1.19,25.21,PLAIN,SINGLE
101008,Z,12,12005,JAIMIN FARALI KHAKHRA,1x180G,14,0,,,,,,,,,1.09,20,20.09,,,,,,,,,,,,,1.49,26.85,PLAIN,VARIENT
101012,Z,12,12005,JAIMIN TWISTED MASALA KHARI,6x200G,1,0,,,,,,,,,6.39,2,12.19,,,,,,,,,,,,,1.49,28.52,PLAIN,VARIENT
101015,Z,12,12005,JAIMIN JEERA RUSK,6x200G,3,1,,,,,,,,,5.59,2,10.59,,,,,,,,,,,,,1.19,21.71,PLAIN,VARIENT
101016,Z,12,12005,JAIMIN TOOTY FRUITY RUSK,6x200G,5,2,,,,,,,,,5.89,2,20.89,,,,,,,,,,,,,1.19,17.51,PLAIN,VARIENT
101017,Z,12,12005,JAIMIN ELAICHI RUSK,6x200G,4,2,,,,,,,,,5.39,2,10.59,,,,,,,,,,,,,1.19,24.51,PLAIN,VARIENT
101020,Z,12,12005,JAIMIN SESAME CHIKKI,6x200G,8,2,,,,,,,,,5.69,4,21.99,,,,,,,,,,,,,1.19,20.31,PLAIN,VARIENT
111144,Z,12,12005,JAIMIN BLACK PEPPER PAPAD PACK 4x10,10x200G,5,2,,,,,,,,,8.49,2,16.49,,,,,,,,,,,,,1.49,43.02,PLAIN,VARIENT
905345,A,7,7004,ELFBAR 600 BLUEBERRY POD,10x20MG,1,1,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,58.95,PLAIN,SINGLE
905371,A,7,7004,ELFBAR 600 WATERMELON POD,10x20MG,1,1,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,58.95,PLAIN,SINGLE
905398,A,7,7004,LOST MARY BM600 BLUEBERRY POD,10x20MG,1,1,,,,,,,,,20.49,,,,,,,,,,,,,,,5.99,58.95,PLAIN,SINGLE
134720,A,10,10001,***KIT KAT 4 FINGER,24x41.5G,1,1,,,,,,,,,16.19,,,,,,,,,,,,,,,1,19.05,PLAIN,SINGLE
902206,A,5,5001,GLACEAU SMART WATER,24x600ML,4,4,,,,,,,,,10.19,,,,,,,,,,,,,,,0.69,26.16,PLAIN,SINGLE
902503,A,6,6002,NDG AMERICANO 12 CAP PMP,3x102G,2,2,,,,,,,,,8.99,,,,,,,,,,,,,,,5.99,39.97,PMP,SINGLE
903445,A,10,10001,FRUIT PASTILLES VEGAN PMP£0.60,32x48G,4,4,,,,,,,,,10.99,,,,,,,,,,,,,,,0.6,31.31,PMP,SINGLE
903676,A,10,10001,ROWNTREES JELLY TOTS TANGY POUCH,10x140G,2,2,,,,,,,,,11.49,,,,,,,,,,,,,,,2.09,34.03,PLAIN,SINGLE
903677,A,10,10001,ROWNTREES PICK & MIX POUCH VEGAN,10x150G,1,1,,,,,,,,,11.49,,,,,,,,,,,,,,,2.09,34.03,PLAIN,SINGLE
903992,Z,6,6002,NESCAFE GOLD BLEND PM£4.79,6x95G,7,7,,,,,,,,,22.79,,,,,,,,,,,,,,,4.79,20.7,PMP,SINGLE
904231,A,6,6002,COSTA CAPPUCCINO SACHET,6x17G,1,1,,,,,,,,,8.49,,,,,,,,,,,,,,,2.09,18.76,PLAIN,SINGLE
904240,Z,6,6002,NESCAFE GOLD BLEND DECAF PM£4.79,6x95G,3,3,,,,,,,,,22.79,,,,,,,,,,,,,,,4.79,20.7,PMP,SINGLE
904729,A,10,10001,AERO BUBBLE PEPPERMINT PM£0.89,24x36GRM,4,4,,,,,,,,,12.99,,,,,,,,,,,,,,,0.89,27.02,PMP,SINGLE
904731,A,10,10001,KIT KAT CHUNKY PB PM£0.89,24x40 GRM,8,8,,,,,,,,,11.89,,,,,,,,,,,,,,,0.89,33.2,PMP,SINGLE
904732,A,10,10001,SMARTIES HEXATUBE PM£0.89,24x38GRM,5,5,,,,,,,,,12.89,,,,,,,,,,,,,,,0.89,27.58,PMP,SINGLE
904795,A,10,10001,YORKIE RAISIN & BISCUITS PMP £0.89,24x44G,12,12,,,,,,,,,10.79,,,,,,,,,,,,,,,0.89,39.38,PMP,SINGLE
904796,A,10,10001,KIT KAT CHUNKY MILK PMP £0.89,24x40G,4,4,,,,,,,,,12.79,,,,,,,,,,,,,,,0.89,28.15,PMP,SINGLE
904836,A,10,10001,MILKYBAR BLOCK PMP £1.65,20x90GM,5,5,,,,,,,,,22.19,,,,,,,,,,,,,,,1.65,19.31,PMP,SINGLE
904879,A,10,10005,AERO BUBBLES PEPPERMINT BAG PMP £1.65,15x90G,4,4,,,,,,,,,14.29,,,,,,,,,,,,,,,1.65,30.72,PMP,SINGLE
